IsBadBuy,RefId
0.0994,66493
0.0882,60620
0.0022,31024
0.2224,49830
0.0996,49130
0.104,16810
0.0894,18024
0.1544,30030
0.2238,21462
0.0016,65447
0.0132,31324
0.1886,41283
0.097,689
0.4104,10688
0.1802,94
0.0492,19690
0.088,19637
0.2778,16940
0.0008,31277
0.2146,46863
0.0272,7337
0.0542,12124
0.1926,66582
0.172,17266
0.0672,26645
0.0952,71097
0.3554,30021
0.2198,15810
0.1058,13400
0.0002,53161
0.0502,25452
0.053,66198
0.1238,5670
0.0496,3059
0.1752,49718
0.2598,35898
0.2372,9840
0.0502,63117
0.066,33486
0.1938,9030
0.1338,23422
0.1002,67330
0.0772,62177
0.0586,40701
0.0378,33146
0.0896,54771
0.1022,67749
0.0214,15936
0.0238,44680
0.0958,41350
0.0688,58353
0.0326,47198
0.0574,10306
0.1222,9980
0.0672,37642
0.1106,35850
0.0456,68895
0.1076,27192
0.1,6394
0.1692,40717
0.1156,57841
0.3468,39965
0.0918,52032
0.0008,29579
0.1308,1684
0.0,29346
0.2098,68363
0.0724,62462
0.1116,59315
0.001,5433
0.0472,50673
0.1506,45441
0.0478,23499
0.2316,41302
0.0228,10142
0.0448,20277
0.0014,29280
0.1842,17211
0.0802,28424
0.0882,30763
0.1976,68845
0.015,28979
0.1862,25531
0.0846,59122
0.0528,1665
0.0986,13139
0.0576,7645
0.3244,4712
0.1458,39633
0.1236,13873
0.2136,72305
0.0702,13055
0.0404,25783
0.107,58664
0.0858,33711
0.0248,53985
0.0742,48050
0.0108,66479
0.1724,71897
0.1398,34323
0.0056,15071
0.1372,61911
0.0632,44014
0.0958,61079
0.0374,1162
0.1532,24897
0.1254,2923
0.0904,62870
0.0252,39483
0.1176,871
0.1632,19330
0.802,67529
0.1218,11445
0.1182,1534
0.0286,69562
0.775,52476
0.0758,69751
0.4288,48270
0.0962,40479
0.1432,33805
0.2804,12043
0.0618,45096
0.0806,45558
0.1106,5696
0.0404,25874
0.1462,13809
0.0542,49263
0.044,72623
0.0634,64361
0.17,66833
0.1918,60525
0.1462,19620
0.148,401
0.1178,18970
0.0846,66141
0.0368,15044
0.0606,56043
0.1072,71176
0.031,12978
0.1636,72033
0.052,35024
0.1306,7494
0.061,19169
0.1634,15285
0.0526,62520
0.0404,4463
0.203,36677
0.456,12704
0.012,55845
0.0584,6610
0.011,53711
0.1054,67103
0.1248,15526
0.672,60296
0.0432,13859
0.1898,57876
0.143,47774
0.1104,47375
0.0106,24487
0.1368,619
0.0674,37678
0.0076,25516
0.2036,13563
0.2034,1146
0.0132,10394
0.097,13172
0.0674,17703
0.0032,54085
0.0668,17668
0.0222,53979
0.026,65414
0.7908,71979
0.047,19769
0.196,70560
0.2114,71209
0.2616,47071
0.0472,4456
0.0042,24526
0.0466,7531
0.0666,37610
0.7596,66396
0.5378,56151
0.0906,45351
0.202,31729
0.692,29053
0.0106,39930
0.0024,2942
0.07,321
0.0176,26806
0.035,66125
0.139,48238
0.118,70604
0.0644,2164
0.0654,8617
0.1462,12921
0.056,19948
0.011,20367
0.0466,52617
0.1116,54464
0.6246,33071
0.035,16840
0.0272,57750
0.0478,67816
0.0676,47760
0.0082,62114
0.109,67347
0.1084,18530
0.2616,21015
0.0436,34242
0.2456,64776
0.2288,62950
0.0752,21855
0.0726,13679
0.1234,16394
0.2044,60624
0.0914,68408
0.051,15
0.0938,52782
0.0328,19791
0.1428,47290
0.018,31314
0.3172,61250
0.0782,28919
0.2236,70453
0.0488,44457
0.0856,33208
0.074,60511
0.0184,72442
0.12,66028
0.0462,10337
0.1298,5216
0.019,15751
0.1976,16861
0.4628,15662
0.0842,1904
0.2696,59345
0.112,35762
0.3008,13521
0.1936,18762
0.091,41832
0.0196,30317
0.3744,41265
0.0006,53293
0.4218,22935
0.0156,8121
0.1652,27358
0.0482,64841
0.2304,63645
0.01,60725
0.3184,7222
0.5964,66466
0.315,39707
0.0098,61168
0.0296,50723
0.0,55812
0.1614,56212
0.3002,11039
0.6498,64479
0.3178,65749
0.1216,10464
0.1474,20145
0.0002,55723
0.1794,22138
0.0648,12345
0.0266,32293
0.1036,37979
0.0982,49891
0.0646,15740
0.0524,11873
0.0536,10508
0.028,41501
0.0658,40556
0.0492,63485
0.0482,13938
0.2476,24272
0.0616,72335
0.1256,70729
0.1276,31715
0.1166,43434
0.0586,6193
0.1538,42109
0.0418,22666
0.0672,19432
0.0448,30356
0.001,16510
0.2458,46688
0.0808,23731
0.0486,35276
0.0118,47952
0.4072,27307
0.0276,20136
0.1642,67848
0.0608,2334
0.0002,55654
0.1064,33611
0.0302,15173
0.1542,10569
0.0104,56640
0.2766,18214
0.0344,72832
0.0136,17890
0.269,13860
0.0714,38542
0.2318,46349
0.0272,71339
0.1262,18369
0.1002,18885
0.1406,63304
0.1302,16138
0.0046,53762
0.001,54040
0.0966,69437
0.0552,20627
0.0382,21287
0.0076,64047
0.0144,43450
0.3066,56112
0.0202,62894
0.2104,24285
0.0222,51827
0.1044,60039
0.0226,38409
0.031,46700
0.1764,59999
0.1298,42643
0.0754,69247
0.1172,9866
0.097,42335
0.1034,57731
0.084,67820
0.0052,29269
0.0142,46221
0.064,7528
0.0616,45241
0.1544,66554
0.0644,41756
0.1144,57351
0.0862,24902
0.0958,9221
0.082,50173
0.0412,64323
0.2832,42125
0.0442,37446
0.0044,55715
0.077,11900
0.137,62321
0.0384,16127
0.1684,13156
0.1206,7157
0.0462,58034
0.0836,24710
0.428,27158
0.1622,65785
0.133,71550
0.218,2558
0.0978,25180
0.3088,3209
0.1432,61566
0.0816,16648
0.2188,69582
0.0694,58310
0.1036,6743
0.0706,19553
0.1952,26372
0.097,26595
0.0202,35631
0.0676,64454
0.0224,35553
0.118,61908
0.125,14105
0.0476,41118
0.0518,39983
0.1998,27091
0.1734,20409
0.216,27696
0.0082,40024
0.0518,24045
0.1534,50258
0.0576,21529
0.1436,1102
0.0784,15708
0.1782,57449
0.0486,41813
0.0002,29599
0.0132,56367
0.1398,39973
0.1758,59339
0.047,48793
0.037,9827
0.013,65315
0.0006,29381
0.3832,24455
0.1312,25774
0.1012,4884
0.3366,49887
0.1408,69142
0.1122,10574
0.0526,26078
0.4564,13241
0.0792,2394
0.336,13858
0.1584,67974
0.195,30640
0.045,55095
0.0814,27442
0.1352,63693
0.2704,37846
0.311,63628
0.0468,65553
0.111,49649
0.0848,71271
0.055,66837
0.0966,20587
0.1984,57114
0.1114,21723
0.1716,16951
0.1672,20339
0.167,60465
0.0646,39473
0.6838,57379
0.03,46915
0.142,69513
0.0204,24066
0.0574,72468
0.1142,12081
0.0862,52815
0.1662,58434
0.0788,15787
0.0492,59797
0.0196,41733
0.1384,57963
0.0954,56585
0.0564,64114
0.461,14473
0.0998,8981
0.053,33838
0.0738,32667
0.1208,23235
0.0606,40217
0.1294,6754
0.127,403
0.0522,43227
0.0674,67566
0.0636,37359
0.2334,17113
0.1204,45405
0.0,31343
0.047,38284
0.3376,34202
0.0376,17031
0.2696,35264
0.1742,30353
0.2598,7031
0.0846,61717
0.0336,14994
0.2574,37109
0.153,36358
0.0638,37068
0.0714,33562
0.063,69239
0.4496,30137
0.0474,69827
0.0342,52039
0.2784,51642
0.0028,20672
0.1424,17705
0.041,4423
0.2254,63395
0.0306,52424
0.1144,44925
0.6836,1078
0.0628,1550
0.063,40555
0.1586,28767
0.353,24475
0.1294,57989
0.154,2740
0.0982,42954
0.1984,31990
0.113,8913
0.0206,40491
0.2108,45271
0.0106,10288
0.1646,35023
0.0554,25504
0.094,14927
0.0232,43679
0.1642,46372
0.1716,30942
0.0072,38545
0.5958,62618
0.2166,33801
0.1214,57323
0.0234,18504
0.0228,19932
0.088,22223
0.0796,69094
0.2078,5865
0.1944,17103
0.0742,37173
0.0072,24167
0.098,16769
0.0678,51047
0.595,16074
0.0806,47403
0.1182,34975
0.1452,72701
0.0754,59740
0.0274,12358
0.1598,52065
0.0008,19590
0.3796,28196
0.1022,33339
0.005,61497
0.061,41124
0.0288,66788
0.0684,36387
0.1466,20887
0.082,44762
0.0828,22159
0.1464,17101
0.0968,24075
0.0832,36419
0.1462,48254
0.2116,41533
0.0604,25138
0.368,64638
0.1398,60510
0.787,68865
0.0848,70476
0.1764,27258
0.2188,44638
0.2196,65791
0.016,42477
0.0408,22128
0.1988,42779
0.0298,59822
0.0466,16457
0.395,14188
0.08,23359
0.0058,15479
0.0568,16427
0.0002,55572
0.0544,49850
0.0136,51815
0.0812,214
0.042,27273
0.1626,63151
0.081,46348
0.1466,66180
0.188,38369
0.0632,2853
0.0358,54957
0.0442,6524
0.0968,23941
0.778,64374
0.0404,20554
0.0212,55384
0.0286,5548
0.1174,70418
0.0064,37889
0.2402,25253
0.1366,18596
0.1616,70875
0.0496,38023
0.2072,69027
0.05,19983
0.009,29624
0.1038,9015
0.056,62860
0.3718,48810
0.0188,31591
0.1226,8118
0.1096,70862
0.0534,33447
0.11,42095
0.1732,62251
0.0154,52148
0.0736,1635
0.0628,27092
0.265,45967
0.1146,16993
0.1042,9988
0.0386,47002
0.763,68008
0.1244,66770
0.0668,56243
0.0512,44369
0.1436,47675
0.0364,19624
0.052,43772
0.0602,57614
0.2076,5559
0.0378,6425
0.0518,27039
0.4108,56213
0.0922,71425
0.239,70052
0.4854,29046
0.2464,11294
0.0592,49148
0.19,40312
0.3796,10218
0.3758,40757
0.0144,54681
0.3606,15754
0.0008,30874
0.1378,59658
0.0134,29584
0.0946,68354
0.1584,24367
0.0996,12818
0.1324,34662
0.1652,6040
0.1572,7057
0.0526,65482
0.085,20056
0.0864,63361
0.0272,71355
0.0504,22709
0.0598,8373
0.6924,16068
0.0192,2239
0.125,56317
0.085,18153
0.117,31876
0.1786,41956
0.2612,38136
0.0894,28936
0.0526,39105
0.062,4865
0.0392,16889
0.08,8326
0.2908,17588
0.1512,3199
0.0552,39904
0.0032,21573
0.117,25254
0.0994,54385
0.0572,21562
0.0006,36052
0.225,34587
0.1638,65750
0.0078,65981
0.1344,17785
0.2228,46513
0.1536,42958
0.0238,21567
0.0028,15119
0.2884,48378
0.075,55503
0.0402,6381
0.2064,59293
0.1836,7320
0.088,18463
0.0016,25519
0.0674,24890
0.0806,39607
0.1036,59238
0.0322,14577
0.0058,62825
0.1052,35166
0.1094,3036
0.0052,65226
0.046,18919
0.6504,58026
0.2742,57979
0.1162,50946
0.237,14645
0.3254,27120
0.1222,70097
0.0656,54724
0.0508,18706
0.0226,28327
0.1792,33900
0.0242,20647
0.1048,62305
0.1202,57900
0.139,25675
0.014,68054
0.1808,3862
0.0502,22170
0.1042,56927
0.1082,5688
0.0,54153
0.2002,65693
0.0224,16554
0.0236,66163
0.0814,34515
0.0084,36616
0.011,6493
0.0698,33090
0.0538,58776
0.0036,29590
0.2176,61556
0.1212,8714
0.0682,45680
0.0648,66805
0.142,69454
0.018,64939
0.2408,33068
0.0236,61418
0.101,33703
0.1544,41239
0.0496,33180
0.115,41542
0.0606,62790
0.1438,57115
0.0862,20449
0.0528,16973
0.1096,39910
0.1428,64639
0.14,42625
0.0926,47451
0.0102,52657
0.1436,22770
0.0,31426
0.0986,71384
0.0652,18550
0.1514,10125
0.0544,54619
0.116,65481
0.0048,33495
0.1214,29446
0.1118,69102
0.0342,66132
0.0322,54398
0.0524,1234
0.1578,19067
0.2108,2855
0.1024,8682
0.1636,71178
0.0302,44485
0.0998,11290
0.2778,26735
0.1634,4997
0.0844,68021
0.0464,16789
0.1168,8337
0.007,55860
0.002,55881
0.003,13283
0.1504,2195
0.1068,49422
0.0484,45908
0.0376,52421
0.0866,49771
0.1052,19961
0.2872,58162
0.089,15922
0.075,42747
0.0774,46766
0.1092,6949
0.0592,46802
0.0906,41633
0.031,32160
0.1474,61957
0.0638,11798
0.1552,14777
0.1684,60874
0.3664,8838
0.321,46121
0.0174,49434
0.0228,27756
0.5324,29080
0.0512,63696
0.057,20224
0.0268,41104
0.0172,53455
0.7804,56175
0.0008,55936
0.0532,71776
0.1748,24148
0.0102,27800
0.0502,3177
0.0576,9813
0.1322,60163
0.1342,30567
0.0286,49365
0.0812,61366
0.0452,56074
0.0224,39122
0.1478,1774
0.0,6299
0.052,31938
0.0374,44930
0.0854,40693
0.09,57641
0.02,44827
0.0408,35446
0.1808,42923
0.1276,61097
0.1136,61367
0.1236,20906
0.0746,56045
0.0222,37585
0.0256,40564
0.1206,28075
0.2198,25667
0.116,32159
0.2374,30071
0.4318,39331
0.0018,54027
0.0,53848
0.1348,6616
0.0482,22403
0.7052,69317
0.0026,26171
0.1082,19139
0.015,41975
0.103,70693
0.0474,18457
0.0618,69929
0.7342,49307
